ts_event,open,high,low,close,volume
2026-05-26 18:08:00+00:00,1.34399,1.34414,1.34399,1.34406,0
2026-05-26 18:09:00+00:00,1.34408,1.3441,1.34405,1.34409,0
2026-05-26 18:10:00+00:00,1.34415,1.3443,1.34414,1.34429,0
2026-05-26 18:11:00+00:00,1.34429,1.34431,1.34417,1.34418,0
2026-05-26 18:12:00+00:00,1.34417,1.34422,1.34416,1.34418,0
2026-05-26 18:13:00+00:00,1.34419,1.34425,1.34416,1.34425,0
2026-05-26 18:14:00+00:00,1.34423,1.34425,1.34418,1.34425,0
2026-05-26 18:15:00+00:00,1.34426,1.3443,1.34419,1.34423,0
2026-05-26 18:16:00+00:00,1.34421,1.34423,1.34405,1.34405,0
2026-05-26 18:17:00+00:00,1.34407,1.34427,1.34405,1.34427,0
2026-05-26 18:18:00+00:00,1.34425,1.34426,1.34423,1.34425,0
2026-05-26 18:19:00+00:00,1.34423,1.34429,1.34421,1.34429,0
2026-05-26 18:20:00+00:00,1.34427,1.34428,1.34416,1.34417,0
2026-05-26 18:21:00+00:00,1.34418,1.34421,1.34416,1.34419,0
2026-05-26 18:22:00+00:00,1.34422,1.3443,1.34422,1.34429,0
2026-05-26 18:23:00+00:00,1.34433,1.34433,1.34423,1.3443,0
2026-05-26 18:24:00+00:00,1.34429,1.34429,1.34419,1.34419,0
2026-05-26 18:25:00+00:00,1.34419,1.34419,1.34418,1.34419,0
2026-05-26 18:26:00+00:00,1.34422,1.34422,1.34415,1.34416,0
2026-05-26 18:27:00+00:00,1.34419,1.34421,1.34417,1.34418,0
2026-05-26 18:28:00+00:00,1.34418,1.34427,1.34417,1.3442,0
2026-05-26 18:29:00+00:00,1.3442,1.34422,1.34416,1.34417,0
2026-05-26 18:30:00+00:00,1.34418,1.34425,1.34417,1.3442,0
2026-05-26 18:31:00+00:00,1.3442,1.34436,1.3442,1.34427,0
2026-05-26 18:32:00+00:00,1.34425,1.34436,1.34423,1.34436,0
2026-05-26 18:33:00+00:00,1.34436,1.34438,1.3443,1.34431,0
2026-05-26 18:34:00+00:00,1.34432,1.34434,1.34426,1.34432,0
2026-05-26 18:35:00+00:00,1.34433,1.34436,1.34428,1.34431,0
2026-05-26 18:36:00+00:00,1.34433,1.34435,1.34427,1.34429,0
2026-05-26 18:37:00+00:00,1.34427,1.34432,1.34427,1.34431,0
2026-05-26 18:38:00+00:00,1.34432,1.34436,1.34425,1.34425,0
2026-05-26 18:39:00+00:00,1.34425,1.3443,1.34425,1.3443,0
2026-05-26 18:40:00+00:00,1.34428,1.34429,1.34416,1.34416,0
2026-05-26 18:41:00+00:00,1.34416,1.34418,1.34415,1.34417,0
2026-05-26 18:42:00+00:00,1.34416,1.34416,1.34409,1.3441,0
2026-05-26 18:43:00+00:00,1.3441,1.34418,1.34408,1.34418,0
2026-05-26 18:44:00+00:00,1.34419,1.3443,1.34418,1.34428,0
2026-05-26 18:45:00+00:00,1.34426,1.34438,1.34426,1.34434,0
2026-05-26 18:46:00+00:00,1.34433,1.34435,1.34428,1.34434,0
2026-05-26 18:47:00+00:00,1.34434,1.34439,1.34434,1.34439,0
2026-05-26 18:48:00+00:00,1.34437,1.34439,1.34435,1.34435,0
2026-05-26 18:49:00+00:00,1.34437,1.34437,1.34431,1.34431,0
2026-05-26 18:50:00+00:00,1.34431,1.34439,1.34426,1.34438,0
2026-05-26 18:51:00+00:00,1.34437,1.34448,1.34437,1.34446,0
2026-05-26 18:52:00+00:00,1.34448,1.34453,1.34447,1.34448,0
2026-05-26 18:53:00+00:00,1.34449,1.34457,1.34446,1.34452,0
2026-05-26 18:54:00+00:00,1.34452,1.34456,1.34441,1.34446,0
2026-05-26 18:55:00+00:00,1.34445,1.34448,1.34436,1.34437,0
2026-05-26 18:56:00+00:00,1.34436,1.3444,1.34436,1.34439,0
2026-05-26 18:57:00+00:00,1.34439,1.34448,1.34434,1.34446,0
2026-05-26 18:58:00+00:00,1.34447,1.34449,1.34444,1.34449,0
2026-05-26 18:59:00+00:00,1.34448,1.34449,1.34445,1.34446,0
2026-05-26 19:00:00+00:00,1.34445,1.34446,1.34423,1.34428,0
2026-05-26 19:01:00+00:00,1.34426,1.34441,1.34426,1.34437,0
2026-05-26 19:02:00+00:00,1.34436,1.34437,1.34431,1.34433,0
2026-05-26 19:03:00+00:00,1.34432,1.34454,1.34432,1.34454,0
2026-05-26 19:04:00+00:00,1.34453,1.34455,1.34445,1.34446,0
2026-05-26 19:05:00+00:00,1.34448,1.34452,1.34444,1.34445,0
2026-05-26 19:06:00+00:00,1.34444,1.34447,1.34437,1.34437,0
2026-05-26 19:07:00+00:00,1.34438,1.34438,1.34424,1.34426,0
2026-05-26 19:08:00+00:00,1.34426,1.34429,1.34425,1.34428,0
2026-05-26 19:09:00+00:00,1.34428,1.34435,1.34428,1.34435,0
2026-05-26 19:10:00+00:00,1.34438,1.34445,1.34438,1.34443,0
2026-05-26 19:11:00+00:00,1.34444,1.34447,1.34439,1.34442,0
2026-05-26 19:12:00+00:00,1.34442,1.34442,1.34423,1.34424,0
2026-05-26 19:13:00+00:00,1.34423,1.34429,1.34423,1.34426,0
2026-05-26 19:14:00+00:00,1.34426,1.34436,1.34425,1.34425,0
2026-05-26 19:15:00+00:00,1.34425,1.34427,1.34424,1.34424,0
2026-05-26 19:16:00+00:00,1.34426,1.34433,1.34422,1.3443,0
2026-05-26 19:17:00+00:00,1.3443,1.3444,1.3443,1.34436,0
2026-05-26 19:18:00+00:00,1.34434,1.34435,1.34431,1.34432,0
2026-05-26 19:19:00+00:00,1.34433,1.34436,1.3443,1.34436,0
2026-05-26 19:20:00+00:00,1.34437,1.34445,1.34437,1.34445,0
2026-05-26 19:21:00+00:00,1.34445,1.34445,1.34438,1.34443,0
2026-05-26 19:22:00+00:00,1.34446,1.34452,1.34444,1.3445,0
2026-05-26 19:23:00+00:00,1.34453,1.34455,1.34448,1.34455,0
2026-05-26 19:24:00+00:00,1.34455,1.34457,1.3445,1.34457,0
2026-05-26 19:25:00+00:00,1.34459,1.34459,1.34449,1.34455,0
2026-05-26 19:26:00+00:00,1.34456,1.34457,1.34454,1.34455,0
2026-05-26 19:27:00+00:00,1.34454,1.34454,1.34449,1.34452,0
